Zebrafish chromosome,Start position,Stop position,Amplification_G-score,Deletion_G-score,Amplification_q-value,Deletion_q-value,Zebrafish gene ID
zv1,22057626,22068847,161,527,0,0,ZDB-GENE-011022-1
zv1,22071717,22082402,161,527,0,0,ZDB-GENE-040426-22
zv1,22085711,22097063,161,527,0,0,ZDB-GENE-980605-9
zv1,22172499,22173086,161,527,0,0,ZDB-GENE-060228-7
zv1,22048804,22057562,161,527,0,0,ZDB-GENE-040426-1528
zv1,22097096,22144623,161,527,0,0,ZDB-GENE-040426-1612
zv1,22182716,22192005,161,527,0,0,ZDB-GENE-090312-63
zv1,21625839,21646368,161,550,0,0,ZDB-GENE-030131-6794
zv1,21717645,21931677,161,527,0,0,ZDB-GENE-030131-7856
zv1,22146588,22167909,161,527,0,0,ZDB-GENE-061103-451
zv1,22017187,22042663,161,527,0,0,ZDB-GENE-070410-99
zv1,22333572,22347324,162,526,0,0,ZDB-GENE-041111-282
zv1,22370825,22372768,162,526,0,0,ZDB-GENE-100922-50
zv1,22263363,22280628,162,526,0,0,ZDB-GENE-090313-379
zv1,22347318,22370015,162,526,0,0,ZDB-GENE-030131-6300
zv1,22280619,22331971,162,526,0,0,ZDB-GENE-090313-380
zv1,22850481,22852291,164,502,0,0,ZDB-GENE-011101-3
zv1,22557443,22684130,164,502,0,0,ZDB-GENE-010306-3
zv1,22749492,23124616,164,540,0,0,ZDB-GENE-090311-19
zv1,23140967,23141913,126,540,0,0,ZDB-GENE-090312-160
zv1,23151251,23155390,126,540,0,0,ZDB-GENE-080219-12
zv1,23157508,23160836,126,540,0,0,ZDB-GENE-070720-19
zv1,23162516,23166530,126,540,0,0,ZDB-GENE-090312-8
zv1,23111919,23118334,126,540,0,0,ZDB-GENE-090312-6
zv1,23130372,23134510,126,540,0,0,ZDB-GENE-030131-9184
zv1,23169030,23237548,126,540,0,0,ZDB-GENE-050522-481
zv1,22749492,23124616,126,540,0,0,ZDB-GENE-090311-19
zv1,23169030,23237548,96,540,0,0,ZDB-GENE-050522-481
zv1,23169030,23237548,131,540,0,0,ZDB-GENE-050522-481
zv1,23453135,23456797,166,541,0,0,ZDB-GENE-100921-34
zv1,23343890,23368434,166,541,0,0,ZDB-GENE-090312-132
zv1,23377312,23415647,166,541,0,0,ZDB-GENE-040724-131
zv1,23727470,23775495,188,538,0,0,ZDB-GENE-090313-79
zv1,23824155,23881721,188,504,0,0,ZDB-GENE-100922-170
zv1,24011476,24034486,222,504,0,0,ZDB-GENE-030131-2401
zv1,23824155,23881721,222,504,0,0,ZDB-GENE-100922-170
zv1,23881547,24001782,222,504,0,0,ZDB-GENE-090313-171
zv1,24011476,24034486,263,504,0,0,ZDB-GENE-030131-2401
zv1,24035506,24073635,263,504,0,0,ZDB-GENE-040801-116
zv1,24075577,24173549,263,504,0,0,ZDB-GENE-030131-6110
zv1,24179845,24227681,239,504,0,0,ZDB-GENE-050327-99
zv1,24256914,24296137,239,504,0,0,ZDB-GENE-040826-4
zv1,24075577,24173549,239,504,0,0,ZDB-GENE-030131-6110
zv1,24348724,24353533,195,504,0,0,ZDB-GENE-061013-293
zv1,24256914,24296137,195,504,0,0,ZDB-GENE-040826-4
zv1,24300099,24343971,195,504,0,0,ZDB-GENE-040426-2690
zv1,24413125,24415330,333,351,0,0,ZDB-GENE-100921-40
zv1,24527199,24536783,195,706,0,0.749129113,ZDB-GENE-040426-1998
zv1,24554198,24555439,195,706,0,0.984026917,ZDB-GENE-060720-1
zv1,24567213,24569203,195,655,0,0.66552941,ZDB-GENE-090313-303
zv1,24577291,24579102,195,535,0,0,ZDB-GENE-090313-301
zv1,24590115,24591267,195,535,0,0,ZDB-GENE-040924-8
zv1,24595167,24607288,195,535,0,0,ZDB-GENE-080225-36
zv1,24482158,24505968,195,546,0,0,ZDB-GENE-090313-302
zv1,24659048,24699059,195,535,0,0,ZDB-GENE-090313-160
zv1,24705631,24708975,195,535,0,0,ZDB-GENE-991019-5
zv1,24743837,24768692,195,535,0,0,ZDB-GENE-090312-168
zv1,24774991,24794079,195,535,0,0,ZDB-GENE-040426-1853
zv1,24508317,24524004,195,597,0,0,ZDB-GENE-040426-2787
zv1,24641201,24656451,195,535,0,0,ZDB-GENE-050417-230
zv1,24843964,24848670,193,533,0,0,ZDB-GENE-101230-1
zv1,24909034,24909544,193,534,0,0,ZDB-GENE-090313-36
zv1,24928736,24945386,193,534,0,0,ZDB-GENE-040426-1920
zv1,24981862,24985819,193,534,0,0,ZDB-GENE-040426-1781
zv1,24993612,25010525,193,534,0,0,ZDB-GENE-040426-1505
zv1,25256874,25269817,193,534,0,0,ZDB-GENE-090312-98
zv1,25274190,25280836,193,534,0,0,ZDB-GENE-040426-1857
zv1,25327574,25348016,193,534,0,0,ZDB-GENE-070112-1972
zv1,25135780,25175791,193,534,0,0,ZDB-GENE-090313-179
zv1,25349781,25390224,172,534,0,0,ZDB-GENE-040426-688
zv1,25571327,25620378,169,541,0,0,ZDB-GENE-030131-2258
zv1,25626437,25630757,191,541,0,0,ZDB-GENE-030131-719
zv1,25667935,25668999,191,541,0,0,ZDB-GENE-061116-1
zv1,25571327,25620378,191,541,0,0,ZDB-GENE-030131-2258
zv1,25706788,25748582,191,541,0,0,ZDB-GENE-040121-3
zv1,26078548,26175158,281,424,0,0,ZDB-GENE-030131-5784
zv1,26496894,26508188,168,377,0,0,ZDB-GENE-090312-72
zv1,26774854,26830272,170,327,0,0,ZDB-GENE-030131-9530
zv1,26774854,26830272,199,327,0,0,ZDB-GENE-030131-9530
zv1,27013564,27028673,220,309,0,0,ZDB-GENE-040808-40
zv1,26959198,27001092,220,309,0,0,ZDB-GENE-041114-56
zv1,27049638,27149849,220,344,0,0,ZDB-GENE-040426-971
zv1,27049638,27149849,262,344,0,0,ZDB-GENE-040426-971
zv1,27049638,27149849,344,344,0,0,ZDB-GENE-040426-971
zv1,27049638,27149849,302,344,0,0,ZDB-GENE-040426-971
zv1,27149902,27255466,191,308,0,0,ZDB-GENE-050522-104
zv1,27049638,27149849,191,344,0,0,ZDB-GENE-040426-971
zv1,27149902,27255466,224,308,0,0,ZDB-GENE-050522-104
zv1,27368815,27369211,241,308,0,0,ZDB-GENE-110411-116
zv1,27149902,27255466,241,308,0,0,ZDB-GENE-050522-104
zv1,27409157,27424797,241,308,0,0,ZDB-GENE-110408-62
zv1,27451830,27488177,266,308,0,0,ZDB-GENE-030131-8303
zv1,27549861,27562105,261,308,0,0,ZDB-GENE-980526-16
zv1,27654717,27762748,273,332,0,0,ZDB-GENE-080204-72
zv1,27805647,27820094,423,332,0,0,ZDB-GENE-051120-24
zv1,27829555,27880976,423,332,0,0,ZDB-GENE-021031-3
zv1,27988878,27991937,273,332,0,0,ZDB-GENE-041114-189
zv1,28027491,28031533,273,332,0,0,ZDB-GENE-020508-1
zv1,28105146,28106195,273,332,0,0,ZDB-GENE-090312-64
zv1,28108759,28110576,273,332,0,0,ZDB-GENE-090312-4
zv1,28198483,28202115,273,332,0,0,ZDB-GENE-070820-10
zv1,27829555,27880976,273,332,0,0,ZDB-GENE-021031-3
zv1,27999259,28024172,273,332,0,0,ZDB-GENE-050417-367
zv1,28071591,28094992,273,332,0,0,ZDB-GENE-040426-700
zv1,28114604,28133331,273,332,0,0,ZDB-GENE-030131-5564
zv1,28142182,28159035,273,332,0,0,ZDB-GENE-040426-975
zv1,27892263,27976036,273,332,0,0,ZDB-GENE-030710-9
zv1,28032621,28069793,273,332,0,0,ZDB-GENE-030131-1458
zv1,28212406,28321676,273,317,0,0,ZDB-GENE-090313-34
zv1,28212406,28321676,234,317,0,0,ZDB-GENE-090313-34
zv1,28212406,28321676,283,317,0,0,ZDB-GENE-090313-34
zv1,28212406,28321676,328,317,0,0,ZDB-GENE-090313-34
zv1,28375094,28376361,279,317,0,0,ZDB-GENE-100922-131
zv1,28212406,28321676,279,317,0,0,ZDB-GENE-090313-34
zv1,28599687,28603961,280,318,0,0,ZDB-GENE-100922-103
zv1,28609576,28688880,280,318,0,0,ZDB-GENE-090311-54
zv1,28553368,28598712,280,318,0,0,ZDB-GENE-060503-482
zv1,28688682,28692942,260,318,0,0,ZDB-GENE-090313-223
zv1,28704918,28709296,260,318,0,0,ZDB-GENE-050522-259
zv1,29409597,29425490,260,318,0,0,ZDB-GENE-040426-2050
zv1,28609576,28688880,260,318,0,0,ZDB-GENE-090311-54
zv1,28711965,28743147,260,318,0,0,ZDB-GENE-040426-1619
zv1,28743380,28769615,260,349,0,0,ZDB-GENE-030131-6302
zv1,28776999,28806135,260,318,0,0,ZDB-GENE-030219-92
zv1,29331168,29354278,260,318,0,0,ZDB-GENE-060503-443
zv1,29430647,29460876,260,318,0,0,ZDB-GENE-060503-536
zv1,29641397,29745261,260,318,0,0,ZDB-GENE-020402-5
zv1,28696177,28706326,260,318,0,0,ZDB-GENE-030131-7282
zv1,28807314,28898986,260,318,0,0,ZDB-GENE-040718-246
zv1,28899930,28984572,260,318,0,0,ZDB-GENE-060825-323
zv1,29071032,29298143,260,318,0,0,ZDB-GENE-060503-348
zv1,29595182,29624482,260,318,0,0,ZDB-GENE-070112-2122
zv1,29641397,29745261,232,318,0,0,ZDB-GENE-020402-5
zv1,29641397,29745261,261,318,0,0,ZDB-GENE-020402-5
zv1,29779637,29791053,261,318,0,0,ZDB-GENE-041114-165
zv1,29792709,29818461,261,318,0,0,ZDB-GENE-080213-3
zv1,29792709,29818461,274,318,0,0,ZDB-GENE-080213-3
zv1,29975593,29979398,603,351,1.099910182,0,ZDB-GENE-090313-213
zv1,30002488,30030422,249,368,0,0,ZDB-GENE-050522-71
zv1,30034193,30035964,287,368,0,0,ZDB-GENE-980526-18
zv1,30197574,30200784,274,381,0,0,ZDB-GENE-090313-20
zv1,30344793,30352503,274,381,0,0,ZDB-GENE-090313-345
zv1,30075422,30120963,274,381,0,0,ZDB-GENE-050320-5
zv1,30167074,30186479,274,381,0,0,ZDB-GENE-050417-327
zv1,30191220,30245075,274,381,0,0,ZDB-GENE-090312-178
zv1,30128658,30161633,274,381,0,0,ZDB-GENE-090312-99
zv1,30667486,30746919,202,601,0,0,ZDB-GENE-030321-1
zv1,30973211,30974824,284,360,0,0,ZDB-GENE-110411-51
zv1,30985962,30988061,284,360,0,0,ZDB-GENE-050309-27
zv1,30962711,30970084,284,360,0,0,ZDB-GENE-090313-204
zv1,31027197,31052389,284,360,0,0,ZDB-GENE-050508-1
zv1,30853428,30959378,284,360,0,0,ZDB-GENE-090313-203
zv1,31108175,31111826,314,360,0,0,ZDB-GENE-060825-166
zv1,31318463,31324554,314,360,0,0,ZDB-GENE-990415-83
zv1,31092246,31097474,314,360,0,0,ZDB-GENE-010122-1
zv1,31111814,31126315,314,360,0,0,ZDB-GENE-040426-2712
zv1,31128269,31153927,314,360,0,0,ZDB-GENE-050522-112
zv1,31160640,31176847,314,360,0,0,ZDB-GENE-060312-15
zv1,31260664,31310602,314,360,0,0,ZDB-GENE-061013-522
zv1,31396989,31433511,314,360,0,0,ZDB-GENE-000201-9
zv1,31505553,31531445,292,360,0,0,ZDB-GENE-030717-5
zv1,31551151,31565896,269,360,0,0,ZDB-GENE-070410-74
zv1,31882591,31926772,241,365,0,0,ZDB-GENE-050522-36
zv1,32080646,32244350,241,365,0,0,ZDB-GENE-100309-2
zv1,32880493,32881970,258,361,0,0,ZDB-GENE-090313-407
zv1,32987426,32997313,258,361,0,0,ZDB-GENE-090312-22
zv1,33180213,33190596,258,361,0,0,ZDB-GENE-040426-750
zv1,33266867,33267985,258,361,0,0,ZDB-GENE-090312-140
zv1,33277725,33279850,258,361,0,0,ZDB-GENE-010328-7
zv1,33002715,33019030,258,361,0,0,ZDB-GENE-080723-74
zv1,33049223,33151184,258,361,0,0,ZDB-GENE-060620-2
zv1,33191236,33201926,258,361,0,0,ZDB-GENE-040426-2539
zv1,33300917,33327476,258,361,0,0,ZDB-GENE-021217-3
zv1,32883163,32948941,258,361,0,0,ZDB-GENE-090313-408
zv1,33020650,33045276,258,361,0,0,ZDB-GENE-061103-391
zv1,33280363,33296386,258,361,0,0,ZDB-GENE-030131-1423
zv1,33300917,33327476,307,361,0,0,ZDB-GENE-021217-3
zv1,33329851,33355461,307,361,0,0,ZDB-GENE-050706-95
zv1,33337778,33342020,307,361,0,0,ZDB-GENE-110411-47
zv1,33601718,33833876,307,361,0,0,ZDB-GENE-090311-43
zv1,33601718,33833876,274,361,0,0,ZDB-GENE-090311-43
zv1,33601718,33833876,382,361,0,0,ZDB-GENE-090311-43
zv1,33928606,33930081,266,361,0,0,ZDB-GENE-060117-4
zv1,33836539,33866619,266,361,0,0,ZDB-GENE-041219-2
zv1,33876331,33894674,266,361,0,0,ZDB-GENE-090313-273
zv1,33954255,33968433,266,361,0,0,ZDB-GENE-090313-274
zv1,34129536,34189404,266,412,0,0,ZDB-GENE-030131-9188
zv1,34226171,34245294,266,361,0,0,ZDB-GENE-090312-167
zv1,34248735,34318010,266,361,0,0,ZDB-GENE-040801-94
zv1,33601718,33833876,266,361,0,0,ZDB-GENE-090311-43
zv1,33999530,34083303,266,361,0,0,ZDB-GENE-060825-242
zv1,34328054,34339584,246,361,0,0,ZDB-GENE-040625-131
zv1,34378750,34379798,246,361,0,0,ZDB-GENE-110411-54
zv1,34381376,34382850,246,343,0,0,ZDB-GENE-110411-250
zv1,34248735,34318010,246,361,0,0,ZDB-GENE-040801-94
zv1,34318086,34327046,246,361,0,0,ZDB-GENE-040801-212
zv1,34396220,34439740,246,322,0,0,ZDB-GENE-080208-1
zv1,34340613,34346481,246,361,0,0,ZDB-GENE-990603-10
zv1,35570665,35576058,279,341,0,0,ZDB-GENE-090313-65
zv1,35902876,35912115,279,370,0,0,ZDB-GENE-040625-50
zv1,35322204,35361675,279,341,0,0,ZDB-GENE-030131-9788
zv1,35605159,35637057,279,341,0,0,ZDB-GENE-991119-8
zv1,35664550,35678374,279,341,0,0,ZDB-GENE-070928-15
zv1,35694008,35706512,279,341,0,0,ZDB-GENE-061013-448
zv1,35202952,35317774,279,341,0,0,ZDB-GENE-040426-2674
zv1,35373888,35403730,279,341,0,0,ZDB-GENE-090313-296
zv1,35498197,35543978,279,341,0,0,ZDB-GENE-030131-4827
zv1,35725790,35859492,279,370,0,0,ZDB-GENE-080728-3
zv1,36056475,36059609,252,396,0,0,ZDB-GENE-110411-204
zv1,36145051,36148416,252,396,0,0,ZDB-GENE-040401-1
zv1,36155613,36180900,252,396,0,0,ZDB-GENE-090313-55
zv1,36373658,36410470,219,410,0,0,ZDB-GENE-010906-2
zv1,36373658,36410470,253,410,0,0,ZDB-GENE-010906-2
zv1,36454193,36480262,253,410,0,0,ZDB-GENE-080728-4
zv1,36430237,36454684,253,410,0,0,ZDB-GENE-090312-89
zv1,36480069,36621189,253,396,0,0,ZDB-GENE-060512-221
zv1,36643724,36936660,253,396,0,0,ZDB-GENE-060531-23
zv1,36643724,36936660,215,396,0,0,ZDB-GENE-060531-23
zv1,36643724,36936660,250,396,0,0,ZDB-GENE-060531-23
zv1,37045986,37157447,215,427,0,0,ZDB-GENE-050420-170
zv1,37241624,37268289,260,401,0,0,ZDB-GENE-060130-6
zv1,37403583,37411628,188,417,0,0,ZDB-GENE-041014-41
zv1,37403583,37411628,257,417,0,0,ZDB-GENE-041014-41
zv1,37425724,37427744,273,397,0,0,ZDB-GENE-110411-168
zv1,37419498,37422968,273,397,0,0,ZDB-GENE-041014-71
zv1,37434880,37470625,273,515,0,0,ZDB-GENE-070912-499
zv1,37434880,37470625,257,515,0,0,ZDB-GENE-070912-499
zv1,37487938,37495076,244,703,0,0.964156501,ZDB-GENE-041014-44
zv1,37434880,37470625,244,515,0,0,ZDB-GENE-070912-499
zv1,37501873,37534246,244,470,0,0,ZDB-GENE-041014-42
zv1,37549723,37551029,266,470,0,0,ZDB-GENE-041014-43
zv1,37501873,37534246,266,470,0,0,ZDB-GENE-041014-42
zv1,37696175,37697609,244,549,0,0,ZDB-GENE-110411-136
zv1,37700408,37711117,244,525,0,0,ZDB-GENE-041210-279
zv1,37728211,37729168,244,525,0,0,ZDB-GENE-110408-24
zv1,37752950,37758646,244,525,0,0,ZDB-GENE-041210-274
zv1,37778101,37779624,244,635,0,0,ZDB-GENE-041210-273
zv1,37788430,37789614,244,0,0,ZDB-GENE-041210-272,
zv1,37829562,37830518,244,591,0,0,ZDB-GENE-110408-25
zv1,37558370,37576112,244,537,0,0,ZDB-GENE-041014-40
zv1,37641983,37651895,244,594,0,0,ZDB-GENE-041210-278
zv1,37665958,37669169,244,594,0,0,ZDB-GENE-110411-230
zv1,37672998,37688847,244,549,0,0,ZDB-GENE-041210-276
zv1,37719065,37746112,244,525,0,0,ZDB-GENE-041210-280
zv1,37777126,37806849,244,550,0,0,ZDB-GENE-041210-271
zv1,37817953,37838127,244,591,0,0,ZDB-GENE-050420-271
zv1,37844661,37873147,244,552,0,0,ZDB-GENE-050420-270
zv1,37578888,37622900,244,537,0,0,ZDB-GENE-070912-315
zv1,37875530,37876758,266,527,0,0,ZDB-GENE-050420-405
zv1,37881095,37883343,266,527,0,0,ZDB-GENE-050419-89
zv1,37897922,37917715,244,548,0,0,ZDB-GENE-050420-404
zv1,37934585,37947535,244,591,0,0,ZDB-GENE-070912-184
zv1,38110627,38113549,248,486,0,0,ZDB-GENE-090311-21
zv1,38106739,38110494,248,486,0,0,ZDB-GENE-090313-377
zv1,38161657,38541181,248,496,0,0,ZDB-GENE-090312-115
zv1,38161657,38541181,317,496,0,0,ZDB-GENE-090312-115
zv1,38578878,38581153,248,496,0,0,ZDB-GENE-051120-126
zv1,38602513,38604378,248,496,0,0,ZDB-GENE-000511-1
zv1,38552081,38576180,248,496,0,0,ZDB-GENE-050522-284
zv1,38754027,38770862,248,496,0,0,ZDB-GENE-060421-7091
zv1,38771732,38784163,248,496,0,0,ZDB-GENE-060929-392
zv1,38161657,38541181,248,496,0,0,ZDB-GENE-090312-115
zv1,39112879,39157082,268,496,0,0,ZDB-GENE-090313-131
zv1,39003575,39111338,268,496,0,0,ZDB-GENE-030710-8
zv1,39020188,39107463,268,496,0,0,ZDB-GENE-110411-74
zv1,39159395,39171119,234,533,0,0,ZDB-GENE-050417-271
zv1,39172750,39176597,234,533,0,0,ZDB-GENE-040426-2206
zv1,39213358,39270725,234,537,0,0,ZDB-GENE-040303-4
zv1,39750404,40142441,234,537,0,0,ZDB-GENE-990714-19
zv1,39750404,40142441,209,537,0,0,ZDB-GENE-990714-19
zv1,40038234,40040448,225,537,0,0,ZDB-GENE-061207-35
zv1,39750404,40142441,225,537,0,0,ZDB-GENE-990714-19
zv1,39750404,40142441,209,537,0,0,ZDB-GENE-990714-19
zv1,39750404,40142441,234,537,0,0,ZDB-GENE-990714-19
zv1,39750404,40142441,343,537,0,0,ZDB-GENE-990714-19
zv1,40175765,40221985,250,537,0,0,ZDB-GENE-050417-116
zv1,39750404,40142441,250,537,0,0,ZDB-GENE-990714-19
zv1,40175765,40221985,338,537,0,0,ZDB-GENE-050417-116
zv1,40222310,40242717,338,537,0,0,ZDB-GENE-030131-4135
zv1,40343979,40346258,250,537,0,0,ZDB-GENE-040718-147
zv1,40245069,40258446,250,537,0,0,ZDB-GENE-040426-1345
zv1,40260855,40340079,250,537,0,0,ZDB-GENE-090313-101
zv1,40383064,40384231,226,494,0,0,ZDB-GENE-030131-8743
zv1,40389194,40401983,226,538,0,0,ZDB-GENE-030131-6735
zv1,40487641,40495354,226,538,0,0,ZDB-GENE-090313-176
zv1,40540711,40542933,226,538,0,0,ZDB-GENE-080723-6
zv1,40550664,40556509,226,538,0,0,ZDB-GENE-090312-112
zv1,40402046,40408329,226,538,0,0,ZDB-GENE-040718-35
zv1,40416158,40421377,226,538,0,0,ZDB-GENE-060217-3
zv1,40426579,40445530,226,538,0,0,ZDB-GENE-040718-465
zv1,40449930,40479496,226,538,0,0,ZDB-GENE-090313-177
zv1,40533016,40539300,226,538,0,0,ZDB-GENE-060929-68
zv1,40549425,40570211,226,538,0,0,ZDB-GENE-090313-14
zv1,40500329,40507760,226,538,0,0,ZDB-GENE-090313-12
zv1,40578925,40582411,187,558,0,0,ZDB-GENE-090313-13
zv1,40591601,40593658,187,558,0,0,ZDB-GENE-090312-189
zv1,40603358,40619684,187,538,0,0,ZDB-GENE-090312-74
zv1,40656189,40663079,232,538,0,0,ZDB-GENE-030131-8581
zv1,40603358,40619684,232,538,0,0,ZDB-GENE-090312-74
zv1,40683572,40700326,232,538,0,0,ZDB-GENE-090313-291
zv1,40700595,40722159,232,538,0,0,ZDB-GENE-090313-295
zv1,40729192,40733208,232,538,0,0,ZDB-GENE-090313-292
zv1,40629794,40650948,232,538,0,0,ZDB-GENE-040718-453
zv1,41130701,41132161,232,600,0,0,ZDB-GENE-061013-527
zv1,41175367,41178331,232,538,0,0,ZDB-GENE-110411-251
zv1,41290722,41292304,232,538,0,0,ZDB-GENE-060825-142
zv1,41293585,41295724,232,538,0,0,ZDB-GENE-080204-54
zv1,41373859,41375231,232,538,0,0,ZDB-GENE-021010-3
zv1,41846743,41853059,232,538,0,0,ZDB-GENE-040426-1736
zv1,41868311,41873748,232,538,0,0,ZDB-GENE-030131-7155
zv1,41879162,41880116,232,538,0,0,ZDB-GENE-070410-129
zv1,41978619,41988629,232,538,0,0,ZDB-GENE-050411-91
zv1,40955058,40962131,232,538,0,0,ZDB-GENE-061013-114
zv1,40965275,41000910,232,570,0,0,ZDB-GENE-060929-708
zv1,41067045,41078571,232,600,0,0,ZDB-GENE-030131-3331
zv1,41137978,41151045,232,538,0,0,ZDB-GENE-040801-245
zv1,41182668,41199872,232,538,0,0,ZDB-GENE-090313-267
zv1,41242662,41282729,232,538,0,0,ZDB-GENE-090313-61
zv1,41512453,41522418,232,538,0,0,ZDB-GENE-030131-5871
zv1,41582558,41668886,232,538,0,0,ZDB-GENE-031006-13
zv1,41835182,41844979,232,538,0,0,ZDB-GENE-090313-134
zv1,41859317,41865833,232,538,0,0,ZDB-GENE-080721-2
zv1,41970591,41975966,232,538,0,0,ZDB-GENE-090313-316
zv1,41991774,41999628,232,538,0,0,ZDB-GENE-070112-412
zv1,41005810,41031327,232,538,0,0,ZDB-GENE-030131-6031
zv1,41523853,41573178,232,538,0,0,ZDB-GENE-090312-103
zv1,41674936,41755089,232,538,0,0,ZDB-GENE-990415-131
zv1,42049131,42138019,259,541,0,0,ZDB-GENE-090313-350
zv1,42331823,42332824,232,541,0,0,ZDB-GENE-090313-309
zv1,42153362,42200304,232,541,0,0,ZDB-GENE-041114-40
zv1,42231672,42248506,232,541,0,0,ZDB-GENE-031201-3
zv1,42281439,42303114,232,541,0,0,ZDB-GENE-090312-145
zv1,42339730,42365102,232,541,0,0,ZDB-GENE-090312-203
zv1,42049131,42138019,232,541,0,0,ZDB-GENE-090313-350
zv1,42607580,43418249,232,534,0,0,ZDB-GENE-060815-3
zv1,42607580,43418249,187,534,0,0,ZDB-GENE-060815-3
zv1,42663828,42672264,242,494,0,0,ZDB-GENE-110411-283
zv1,42607580,43418249,242,534,0,0,ZDB-GENE-060815-3
zv1,42663828,42672264,284,494,0,0,ZDB-GENE-110411-283
zv1,42607580,43418249,284,534,0,0,ZDB-GENE-060815-3
zv1,42607580,43418249,229,534,0,0,ZDB-GENE-060815-3
zv1,42607580,43418249,182,534,0,0,ZDB-GENE-060815-3
zv1,42607580,43418249,158,534,0,0,ZDB-GENE-060815-3
zv1,42607580,43418249,200,534,0,0,ZDB-GENE-060815-3
zv1,43159073,43161595,225,534,0,0,ZDB-GENE-050506-80
zv1,42607580,43418249,225,534,0,0,ZDB-GENE-060815-3
zv1,44276758,44281942,228,529,0,0,ZDB-GENE-090312-66
zv1,44292453,44298087,228,529,0,0,ZDB-GENE-090313-256
zv1,44308673,44315791,228,529,0,0,ZDB-GENE-090313-258
zv1,44328149,44331346,228,529,0,0,ZDB-GENE-090313-259
zv1,44340718,44345961,228,529,0,0,ZDB-GENE-090313-260
zv1,44352317,44355479,228,529,0,0,ZDB-GENE-090424-3
zv1,44356400,44365925,228,529,0,0,ZDB-GENE-090313-261
zv1,44371235,44383531,228,529,0,0,ZDB-GENE-030131-5705
zv1,44386174,44391806,228,529,0,0,ZDB-GENE-090312-54
zv1,44487602,44493075,228,505,0,0,ZDB-GENE-090312-14
zv1,44068771,44074661,228,529,0,0,ZDB-GENE-040426-1381
zv1,44077553,44094640,228,529,0,0,ZDB-GENE-110411-203
zv1,44096669,44110096,228,529,0,0,ZDB-GENE-050417-343
zv1,44184477,44274869,228,529,0,0,ZDB-GENE-090312-106
zv1,44284486,44287783,228,529,0,0,ZDB-GENE-071005-4
zv1,44393992,44407568,228,529,0,0,ZDB-GENE-110411-256
zv1,44300516,44302891,228,529,0,0,ZDB-GENE-090313-257
zv1,44035000,44067104,228,529,0,0,ZDB-GENE-040912-101
zv1,44497789,44500184,378,415,0,0,ZDB-GENE-090312-10
zv1,44508293,44510688,427,470,0,0,ZDB-GENE-090312-11
zv1,44511284,44513915,427,0,2.281800902,ZDB-GENE-090312-44,
zv1,44621749,44654560,172,535,0,0,ZDB-GENE-110208-9
zv1,44709371,44723520,213,535,0,0,ZDB-GENE-050913-25
zv1,44693717,44708951,213,535,0,0,ZDB-GENE-110208-8
zv1,44846027,44849977,188,567,0,0,ZDB-GENE-040718-427
zv1,44877398,44890185,221,541,0,0,ZDB-GENE-041010-40
zv1,44895139,44902395,221,654,0,0.659589231,ZDB-GENE-070822-18
zv1,44946555,44949026,221,602,0,0,ZDB-GENE-040310-4
zv1,44990103,44991696,221,527,0,0,ZDB-GENE-090313-348
zv1,45009583,45020824,286,527,0,0,ZDB-GENE-090312-92
zv1,45024760,45037415,286,527,0,0,ZDB-GENE-040625-105
zv1,45037847,45046967,221,527,0,0,ZDB-GENE-040727-4
zv1,45107205,45159739,221,492,0,0,ZDB-GENE-090501-2
zv1,45046970,45093536,221,527,0,0,ZDB-GENE-070209-173
zv1,45162532,45166415,310,492,0,0,ZDB-GENE-050506-118
zv1,45107205,45159739,310,492,0,0,ZDB-GENE-090501-2
zv1,45166433,45193409,310,529,0,0,ZDB-GENE-041008-209
zv1,45223135,45225533,221,529,0,0,ZDB-GENE-090313-363
zv1,45236327,45239036,221,529,0,0,ZDB-GENE-090313-364
zv1,45240271,45252009,221,529,0,0,ZDB-GENE-090313-365
zv1,45255776,45256657,221,529,0,0,ZDB-GENE-090313-366
zv1,45258272,45267492,221,529,0,0,ZDB-GENE-090313-367
zv1,45269800,45278549,221,529,0,0,ZDB-GENE-040426-2153
zv1,45369314,45381491,221,529,0,0,ZDB-GENE-030131-3489
zv1,45385935,45388572,221,529,0,0,ZDB-GENE-090313-360
zv1,45390920,45396431,221,529,0,0,ZDB-GENE-080902-2
zv1,45166433,45193409,221,529,0,0,ZDB-GENE-041008-209
zv1,45201632,45213866,221,529,0,0,ZDB-GENE-030319-3
zv1,45281794,45291216,221,529,0,0,ZDB-GENE-070620-13
zv1,45294192,45325450,221,529,0,0,ZDB-GENE-061215-144
zv1,45380900,45384465,221,529,0,0,ZDB-GENE-090313-361
zv1,45328314,45356641,221,529,0,0,ZDB-GENE-090311-31
zv1,45390920,45396431,328,529,0,0,ZDB-GENE-080902-2
zv1,45396509,45401702,328,529,0,0,ZDB-GENE-090313-362
zv1,45405387,45418016,328,656,0,0.671989667,ZDB-GENE-061110-126
zv1,45458476,45469909,220,540,0,0,ZDB-GENE-030131-2642
zv1,45519443,45531891,220,540,0,0,ZDB-GENE-090511-2
zv1,45576871,45591356,220,540,0,0,ZDB-GENE-061207-26
zv1,45576871,45591356,179,540,0,0,ZDB-GENE-061207-26
zv1,45594383,45602312,179,540,0,0,ZDB-GENE-061009-18
zv1,45605322,45612721,225,540,0,0,ZDB-GENE-061009-17
