ensembl_gene_id,external_gene_name,hsapiens_homolog_associated_gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSDARG00000012972,cfl1l,,1193.205057,4.023898186,0.673547111,5.97418966,2.31e-9,3.84e-7
ENSDARG00000012981,osbpl7,AC003665.1,167.87838730000001,4.637374008,0.6669552,6.95305173,3.57e-12,2.55e-9
ENSDARG00000013125,dlx1a,DLX1,88.73969667,-3.904765274,0.825439646,-4.730527896,2.24e-6,1.02016e-4
ENSDARG00000013153,dennd3b,DENND3,47.40538024,3.002462979,0.730193669,4.111872106,3.92e-5,0.001083453
ENSDARG00000013292,tmem179aa,TMEM179,122.915404,-2.235339119,0.77220568,-2.894745763,0.003794657,0.041884038
ENSDARG00000013310,map3k15,MAP3K15,131.4166281,1.942055911,0.474420743,4.093530774,4.25e-5,0.001153521
ENSDARG00000013343,kif26ba,KIF26B,61.9928989,1.827971104,0.63896261,2.86084205,0.004225175,0.045655363
ENSDARG00000013539,ikzf1,IKZF1,150.6210411,1.545841356,0.544721891,2.837854292,0.004541791,0.048009694
ENSDARG00000013576,gadd45bb,GADD45B,589.1719991,1.777135731,0.573155466,3.10061726,0.001931177,0.024608421
ENSDARG00000013598,tnfb,LTA,144.0115193,1.974253946,0.686974259,2.873839769,0.004055146,0.044040536
ENSDARG00000013607,sema3gb,,19.88603525,2.729034267,0.625430086,4.363452171,1.28e-5,4.27319e-4
ENSDARG00000013613,anxa13l,ANXA9,76.16394316,2.354434524,0.523744538,4.495387261,6.94e-6,2.59745e-4
ENSDARG00000013613,anxa13l,ANXA8L1,76.16394316,2.354434524,0.523744538,4.495387261,6.94e-6,2.59745e-4
ENSDARG00000013613,anxa13l,ANXA8,76.16394316,2.354434524,0.523744538,4.495387261,6.94e-6,2.59745e-4
ENSDARG00000013613,anxa13l,ANXA13,76.16394316,2.354434524,0.523744538,4.495387261,6.94e-6,2.59745e-4
ENSDARG00000013685,vsig8b,VSIR,33.03975889,2.818225103,0.760370212,3.706385465,2.10238e-4,0.004333379
ENSDARG00000013685,vsig8b,MUC15,33.03975889,2.818225103,0.760370212,3.706385465,2.10238e-4,0.004333379
ENSDARG00000013741,lancl1,LANCL1,1548.56058,-1.016421736,0.34210364,-2.971093013,0.002967419,0.034466845
ENSDARG00000013749,slc25a55b,,78.77672285,2.406145689,0.801393725,3.00245137,0.002678148,0.031868169
ENSDARG00000013771,ctss2.2,CTSS,1710.891349,1.686030217,0.516296824,3.265621902,0.00109224,0.015673019
ENSDARG00000013777,ppp1r13l,PPP1R13L,265.398148,2.517416195,0.600905765,4.189369349,2.8e-5,8.16486e-4
ENSDARG00000013847,egfra,EGFR,309.9876223,1.848741608,0.616336843,2.999563679,0.002703666,0.03202931
ENSDARG00000014024,ms4a17a.4,MS4A6A,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,AP004243.1,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A10,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A7,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A13,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A14,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A1,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A3,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A5,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A2,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A6E,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014024,ms4a17a.4,MS4A18,30.45546666,3.845549832,0.772265713,4.979568259,6.37e-7,3.64e-5
ENSDARG00000014047,cldn7b,CLDN7,316.8431317,4.336688401,0.727922392,5.957624667,2.56e-9,4.18e-7
ENSDARG00000014047,cldn7b,AC003688.1,316.8431317,4.336688401,0.727922392,5.957624667,2.56e-9,4.18e-7
ENSDARG00000014091,osr1,OSR1,106.3209784,3.623814646,0.731643365,4.952979577,7.31e-7,4.02e-5
ENSDARG00000014098,pkd2,PKD2,441.3006553,-1.467140413,0.490104504,-2.993525668,0.002757743,0.032454298
ENSDARG00000014103,dkk1a,,7380.740529,-2.278666452,0.786806037,-2.89609681,0.003778358,0.041776731
ENSDARG00000014324,sh2d5,HP1BP3,21.51568043,2.510878983,0.685523042,3.662720038,2.49551e-4,0.004925414
ENSDARG00000014340,rab11al,,61.843467,2.290249842,0.758493277,3.019472829,0.00253215,0.030624845
ENSDARG00000014386,galnt6,GALNTL5,156.0862788,2.548533543,0.547686852,4.653267708,3.27e-6,1.39523e-4
ENSDARG00000014427,mxe,,979.6822116,2.414172175,0.569869898,4.236356723,2.27e-5,6.83131e-4
ENSDARG00000014465,arhgef25b,,48.01504653,-2.151270643,0.690396307,-3.115993844,0.001833261,0.023699468
ENSDARG00000014624,si:dkeyp-94g1.1,,17.44683011,-2.812168995,0.783863262,-3.587575961,3.33767e-4,0.006174846
ENSDARG00000014626,dlx3b,DLX3,161.6938155,4.091801902,0.728292385,5.618350521,1.93e-8,2.1e-6
ENSDARG00000014657,zgc:171731,,119.5018929,3.060289148,0.494646175,6.186824653,6.14e-10,1.25e-7
ENSDARG00000014680,znf710a,ZNF710,143.6069666,1.57223991,0.526447966,2.986505812,0.002821855,0.033081415
ENSDARG00000014907,htra1b,HTRA1,332.4557195,2.71197555,0.533578416,5.082618538,3.72e-7,2.38e-5
ENSDARG00000015025,l1camb,,86.01272149,2.107254333,0.740472119,2.84582536,0.004429648,0.047255823
ENSDARG00000015123,dnase1l4.1,DNASE1L3,91.78820504,2.463649879,0.672357184,3.664198045,2.48115e-4,0.004910652
ENSDARG00000015149,wasa,WAS,257.7138576,1.579140406,0.499174909,3.163501167,0.001558837,0.020909921
ENSDARG00000015161,zgc:92664,RNASEK-C17orf49,501.6238393,-1.243599161,0.370032817,-3.36078073,7.77225e-4,0.011928787
ENSDARG00000015161,zgc:92664,C17orf49,501.6238393,-1.243599161,0.370032817,-3.36078073,7.77225e-4,0.011928787
ENSDARG00000015240,cdkl5,CDKL5,203.2956288,-1.200984485,0.398176458,-3.016211683,0.002559545,0.030886332
ENSDARG00000015273,alpi.1,ALPP,52.19030453,3.785313074,0.865758259,4.372251761,1.23e-5,4.13676e-4
ENSDARG00000015273,alpi.1,ALPI,52.19030453,3.785313074,0.865758259,4.372251761,1.23e-5,4.13676e-4
ENSDARG00000015273,alpi.1,ALPG,52.19030453,3.785313074,0.865758259,4.372251761,1.23e-5,4.13676e-4
ENSDARG00000015278,plxnc1,PLXNC1,706.9528017,1.271064716,0.396210134,3.208057057,0.00133635,0.018457847
ENSDARG00000015495,klf3,KLF3,143.0219726,2.154186751,0.399410441,5.393416223,6.91e-8,5.85e-6
ENSDARG00000015527,CU929145.1,,5.086201898,2.648211404,0.864365531,3.063763314,0.002185718,0.027203856
ENSDARG00000015554,zic2a,ZIC2,8.901496437,2.643547159,0.853199138,3.09839408,0.001945725,0.024778425
ENSDARG00000015575,cyp3c1,CYP3A4,353.2381516,1.450745784,0.350057466,4.144307504,3.41e-5,9.64592e-4
ENSDARG00000015575,cyp3c1,CYP3A43,353.2381516,1.450745784,0.350057466,4.144307504,3.41e-5,9.64592e-4
ENSDARG00000015575,cyp3c1,CYP3A7,353.2381516,1.450745784,0.350057466,4.144307504,3.41e-5,9.64592e-4
ENSDARG00000015575,cyp3c1,CYP3A7-CYP3A51P,353.2381516,1.450745784,0.350057466,4.144307504,3.41e-5,9.64592e-4
ENSDARG00000015575,cyp3c1,CYP3A5,353.2381516,1.450745784,0.350057466,4.144307504,3.41e-5,9.64592e-4
ENSDARG00000015623,ada2b,ADA2,196.9216486,1.926096979,0.535341971,3.597881508,3.2082e-4,0.005973836
ENSDARG00000015678,si:dkeyp-75b4.9,IFI44L,22.30688495,3.396086664,0.783775749,4.332982578,1.47e-5,4.80498e-4
ENSDARG00000015678,si:dkeyp-75b4.9,IFI44,22.30688495,3.396086664,0.783775749,4.332982578,1.47e-5,4.80498e-4
ENSDARG00000015752,zap70,ZAP70,197.9416611,2.23814236,0.605400907,3.696959049,2.18198e-4,0.004450273
ENSDARG00000015793,creb3l1,CREB3L1,31.17898786,2.941484599,0.652606679,4.507285464,6.57e-6,2.49086e-4
ENSDARG00000015805,cgnl1,CGNL1,204.5646313,1.847168263,0.520694674,3.547507504,3.88895e-4,0.006939451
ENSDARG00000015922,stk17al,,397.6155916,1.593247198,0.431920857,3.688747997,2.2536e-4,0.004540097
ENSDARG00000016200,trib3,TRIB3,1054.631195,1.14570931,0.328298443,3.489840828,4.83308e-4,0.008318891
ENSDARG00000016364,gna15.1,GNAT3,45.04361541,3.744856376,0.763737277,4.903330619,9.42e-7,4.94e-5
ENSDARG00000016364,gna15.1,GNA15,45.04361541,3.744856376,0.763737277,4.903330619,9.42e-7,4.94e-5
ENSDARG00000016364,gna15.1,GNA11,45.04361541,3.744856376,0.763737277,4.903330619,9.42e-7,4.94e-5
ENSDARG00000016477,eif4a2,EIF4A2,2753.080121,-1.153752123,0.295907384,-3.899031196,9.66e-5,0.002290869
ENSDARG00000016505,apbb1ip,APBB1IP,344.0201845,1.821907204,0.493536657,3.691533705,2.22906e-4,0.00451458
ENSDARG00000016526,gata3,GATA3,122.9239702,2.007797491,0.470863964,4.264071248,2.01e-5,6.19731e-4
ENSDARG00000016541,sash3,SASH3,256.6429628,2.270020161,0.506423586,4.48245347,7.38e-6,2.69205e-4
ENSDARG00000016570,prlra,PRLR,5.891280645,2.802864191,0.86458529,3.241859679,0.001187525,0.016726197
ENSDARG00000016598,ckmt1,CKMT1A,5.550944646,2.527946164,0.837429797,3.018696222,0.002538649,0.030668777
ENSDARG00000016598,ckmt1,CKMT1B,5.550944646,2.527946164,0.837429797,3.018696222,0.002538649,0.030668777
ENSDARG00000016691,cd9b,CD9,299.5556759,4.002023504,0.708494496,5.648630339,1.62e-8,1.83e-6
ENSDARG00000016695,p2rx1,P2RX1,24.23689277,2.329733309,0.652719236,3.569273249,3.57973e-4,0.006529267
ENSDARG00000016699,trpa1a,TRPA1,447.411436,-1.185576096,0.390126111,-3.038956027,0.002373995,0.029090277
ENSDARG00000016718,mmp11b,MMP11,34.83849682,2.889469079,0.811098561,3.562414258,3.6746e-4,0.006657276
ENSDARG00000016773,cishb,CISH,148.7908638,1.723780482,0.572372203,3.01164255,0.002598384,0.031159722
ENSDARG00000016789,zgc:152891,,68.7476072,1.810705783,0.63385507,2.856655832,0.004281298,0.046145274
ENSDARG00000016939,itgb2,ITGB2,1419.989243,1.692056733,0.552979231,3.059892015,0.002214168,0.027509945
ENSDARG00000016963,slc16a1a,SLC16A1,71.68471494,-1.856241163,0.503909859,-3.683677008,2.29894e-4,0.004605404
ENSDARG00000017010,scamp2l,SCAMP2,27.76229765,2.913400209,0.82302181,3.539882146,4.00306e-4,0.00710161
ENSDARG00000017058,large2,LARGE2,80.04009702,1.980963406,0.503805659,3.931999114,8.42e-5,0.002052808
ENSDARG00000017111,fam8a1a,FAM8A1,23.63253466,-1.937732295,0.646238165,-2.998480129,0.002713298,0.032107866
ENSDARG00000017128,myofl,MYOF,788.377131,2.376920917,0.506996352,4.688240675,2.76e-6,1.22273e-4
ENSDARG00000017155,wnt10a,WNT10A,7.996246502,2.473969405,0.849574845,2.912008776,0.003591125,0.040058847
ENSDARG00000017254,kcnk1b,KCNK1,14.66671807,2.598830945,0.72034104,3.607778539,3.0883e-4,0.005801068
ENSDARG00000017320,f11r.1,F11R,306.2781158,3.066909763,0.752966868,4.073100547,4.64e-5,0.001229918
ENSDARG00000017367,rhbdf1b,RHBDF1,200.0253291,-2.459700798,0.786837392,-3.126059873,0.001771655,0.023112533
ENSDARG00000017369,sema3d,SEMA3D,47.66059755,2.257559653,0.769148281,2.935142297,0.003333948,0.037780619
ENSDARG00000017446,camk1db,CAMK1D,46.573046,1.808685869,0.528268759,3.423798662,6.17524e-4,0.009992298
ENSDARG00000017565,itk,ITK,51.9364775,2.290760188,0.472231645,4.850924776,1.23e-6,6.13e-5
ENSDARG00000017624,krt4,,5099.036525,4.567982003,0.688798154,6.631815103,3.32e-11,1.31e-8
ENSDARG00000017653,rgs13,RGS13,386.5500809,3.123619576,0.637971889,4.896171177,9.77e-7,5.04e-5
ENSDARG00000017676,mmp2,MMP2,2063.910986,2.119877612,0.613947007,3.45286741,5.54662e-4,0.009199212
ENSDARG00000017780,rorcb,,795.7283743,-2.01493757,0.656648815,-3.068516266,0.002151246,0.026837266
ENSDARG00000017785,zgc:158689,,286.3992011,1.951578617,0.652201668,2.992293201,0.002768902,0.032531937
ENSDARG00000017799,tgm1,TGM1,59.7819873,2.93561618,0.667547785,4.397612045,1.09e-5,3.74987e-4
ENSDARG00000017953,tp73,TP73,24.30818503,3.986579816,0.712796936,5.592868899,2.23e-8,2.37e-6
ENSDARG00000018060,pik3r2,PIK3R2,2602.56456,-1.227223296,0.383564606,-3.199521745,0.001376558,0.018927673
ENSDARG00000018060,pik3r2,AC007192.1,2602.56456,-1.227223296,0.383564606,-3.199521745,0.001376558,0.018927673
ENSDARG00000018263,pdia2,PDIA2,57.24089446,4.113955658,0.775061254,5.307910356,1.11e-7,8.41e-6
ENSDARG00000018404,krt18a.1,,3246.896268,2.092980027,0.542526642,3.857838245,1.14394e-4,0.002637356
ENSDARG00000018587,zgc:152658,GIMAP1,551.4958808,2.898052029,0.606889427,4.775255425,1.79e-6,8.46e-5
ENSDARG00000018587,zgc:152658,GIMAP4,551.4958808,2.898052029,0.606889427,4.775255425,1.79e-6,8.46e-5
ENSDARG00000018587,zgc:152658,GIMAP2,551.4958808,2.898052029,0.606889427,4.775255425,1.79e-6,8.46e-5
ENSDARG00000018587,zgc:152658,GIMAP6,551.4958808,2.898052029,0.606889427,4.775255425,1.79e-6,8.46e-5
ENSDARG00000018757,klf5l,KLF18,90.58118939,3.855076816,0.805972041,4.783139634,1.73e-6,8.19e-5
ENSDARG00000018757,klf5l,KLF17,90.58118939,3.855076816,0.805972041,4.783139634,1.73e-6,8.19e-5
ENSDARG00000018757,klf5l,KLF14,90.58118939,3.855076816,0.805972041,4.783139634,1.73e-6,8.19e-5
ENSDARG00000018765,pknox1.1,PKNOX1,576.9414015,-1.22643661,0.409818338,-2.992634774,0.002765805,0.032513408
ENSDARG00000018787,efna1b,EFNA1,94.0147605,2.292163265,0.517404377,4.430119586,9.42e-6,3.30328e-4
ENSDARG00000018814,esrp2,ESRP2,189.4377664,3.81159238,0.761316393,5.006581251,5.54e-7,3.26e-5
ENSDARG00000018923,fat2,FAT2,311.2010324,4.782190798,0.757011321,6.317198523,2.66e-10,6.48e-8
ENSDARG00000018961,gtpbp4,GTPBP4,13678.3627,-1.012321797,0.326276325,-3.102651707,0.001917952,0.024481718
ENSDARG00000018971,b3gnt5a,B3GNT5,140.7815115,2.320851908,0.514157753,4.513890715,6.36e-6,2.43173e-4
ENSDARG00000019025,podn,PODN,32.94880859,2.72740796,0.788160391,3.460473262,5.39227e-4,0.009027196
ENSDARG00000019207,abo,GBGT1,64.53609958,1.84523331,0.544469152,3.38905024,7.01352e-4,0.010984932
ENSDARG00000019235,sema3aa,SEMA4A,242.4774105,3.367083971,0.711984732,4.72915193,2.25e-6,1.02016e-4
ENSDARG00000019260,dhrs9,DHRS9,71.37728857,2.037025524,0.704143744,2.892911486,0.003816888,0.042055727
ENSDARG00000019307,dusp5,DUSP5,190.3013912,1.967898874,0.651426231,3.020908248,0.002520177,0.030531818
ENSDARG00000019341,gpc1a,GPC1,41.8267328,2.746402691,0.786539158,3.491755831,4.79857e-4,0.008279463
ENSDARG00000019353,sparc,SPARC,3884.779662,1.711909669,0.53699884,3.187920611,0.001432999,0.019503186
ENSDARG00000019521,mpx,EPX,243.1153652,4.066681216,0.575616373,7.064915818,1.61e-12,1.32e-9
ENSDARG00000019564,asap2b,,217.9693981,2.393024173,0.598291581,3.999762402,6.34e-5,0.001611133
ENSDARG00000019601,col12a1b,COL12A1,1097.326917,4.877019135,0.605020537,8.060915017,7.57e-16,2.31e-12
ENSDARG00000019763,acp5a,ACP5,194.4064921,2.781675228,0.740322452,3.757383316,1.71699e-4,0.003666176
ENSDARG00000019808,evpla,,379.4412621,3.909290821,0.705024867,5.544897785,2.94e-8,2.95e-6
ENSDARG00000019815,fn1a,FN1,1814.240984,3.082721167,0.614370187,5.017693297,5.23e-7,3.1e-5
ENSDARG00000019861,fgl2a,FGL2,572.1510678,2.508855478,0.519610084,4.828342553,1.38e-6,6.72e-5
ENSDARG00000019917,epb41l3b,EPB41L3,7008.056088,-0.888574114,0.289328373,-3.071161336,0.002132279,0.026631704
ENSDARG00000020007,col1a2,COL1A2,7796.195513,2.319934224,0.599133008,3.87215225,1.07879e-4,0.002508762
ENSDARG00000020136,ptges,PTGES,42.13225276,2.791178604,0.664405867,4.201014381,2.66e-5,7.80923e-4
ENSDARG00000020197,rpl5a,RPL5,47603.82532,-1.191521854,0.401288548,-2.969239615,0.002985377,0.034632973
ENSDARG00000020224,si:ch211-225b10.3,ERGIC2,23.22474133,3.673533517,0.824761053,4.454057942,8.43e-6,2.98476e-4
ENSDARG00000020417,emx3,,12.88874948,3.934220899,0.840936766,4.678378992,2.89e-6,1.26511e-4
ENSDARG00000020541,ism1,ISM1,169.252191,2.905491145,0.594289639,4.889015312,1.01e-6,5.19e-5
ENSDARG00000020548,si:dkey-77f5.10,MS4A10,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A6A,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A2,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A1,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A3,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A5,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,AP004243.1,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A7,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A6E,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A13,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A18,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020548,si:dkey-77f5.10,MS4A14,16.72757376,3.303578283,0.845125803,3.908978132,9.27e-5,0.002210754
ENSDARG00000020764,slmapb,,3283.678099,-1.424164997,0.460111634,-3.095259696,0.001966406,0.02496811
ENSDARG00000020788,sla2,SLA2,133.5406695,1.884023107,0.590160349,3.192391882,0.001410998,0.019277326
ENSDARG00000020811,efemp2b,EFEMP2,97.79282618,1.218084497,0.364402867,3.342686374,8.29716e-4,0.012598848
ENSDARG00000020863,trim25l,,32.38250704,2.248137945,0.629723246,3.570041221,3.56925e-4,0.00651571
ENSDARG00000020884,gli2b,GLI2,23.30821147,2.317611582,0.7061906,3.281849946,0.001031285,0.01496902
ENSDARG00000020944,ezra,EZR,11.94812788,2.23206462,0.772192095,2.890556166,0.003845608,0.042258236
ENSDARG00000021242,mvp,MVP,2548.76859,0.924692727,0.325556804,2.840342193,0.004506516,0.047766214
ENSDARG00000021455,strbp,STRBP,251.0446163,1.701733207,0.500845071,3.397723778,6.7949e-4,0.010726862
ENSDARG00000021521,rgs14a,,120.0127107,1.488885845,0.450887273,3.30212435,9.59555e-4,0.014100057
ENSDARG00000021539,ephb2b,EPHB2,149.4564593,2.314783004,0.788291135,2.936456977,0.003319849,0.037660744
ENSDARG00000021572,cgas,CGAS,77.37001816,2.23303933,0.59681816,3.741574034,1.82871e-4,0.003877633
ENSDARG00000021688,mxa,,1966.580891,2.081300676,0.621755468,3.347458582,8.15562e-4,0.012419177
ENSDARG00000021720,col7a1,MBL2,437.5646622,4.681230367,0.738563889,6.33828764,2.32e-10,5.92e-8
ENSDARG00000021787,abcb5,,433.8621716,4.092354852,0.805879921,5.078119887,3.81e-7,2.43e-5
ENSDARG00000021866,upk1a,UPK1A,255.2143696,4.797745662,0.770570531,6.226225206,4.78e-10,1.04e-7
ENSDARG00000021891,zbtb7b,ZBTB7B,147.8885904,2.811058921,0.424390307,6.623758547,3.5e-11,1.31e-8
ENSDARG00000021982,sh3bp2,SH3BP2,98.74318505,1.675462288,0.5651543,2.964610351,0.003030665,0.035030299
ENSDARG00000021987,plecb,,2945.034538,1.787454974,0.567978158,3.147048791,0.001649274,0.02189824
ENSDARG00000022139,ocstamp,OCSTAMP,7.955610566,2.554887959,0.829930659,3.078435446,0.002080906,0.026124423
ENSDARG00000022165,mgst1.2,MGST1,135.963758,2.190491518,0.469544775,4.665138739,3.08e-6,1.33301e-4
ENSDARG00000022254,prkcbb,PRKCB,135.2248198,1.837467515,0.424216834,4.331434696,1.48e-5,4.83152e-4
ENSDARG00000022309,dspa,DSP,1356.634322,3.472998727,0.62374163,5.568008547,2.58e-8,2.66e-6
ENSDARG00000022615,si:ch211-241e1.3,LAMA3,582.3890969,2.936157869,0.794169995,3.697140269,2.18042e-4,0.004450273
ENSDARG00000022698,lad1,,79.8174806,4.033883977,0.736712898,5.475516974,4.36e-8,4.01e-6
ENSDARG00000022807,pitpnc1b,,167.6842963,2.672986031,0.532696529,5.017840147,5.23e-7,3.1e-5
ENSDARG00000022841,ptk2ba,PTK2B,208.9448347,1.672143684,0.578788507,2.889040927,0.003864188,0.04234912
ENSDARG00000023026,pkp2,PKP2,91.05983803,3.34783038,0.777888656,4.303739814,1.68e-5,5.36276e-4
ENSDARG00000023031,hoxa2b,,28.53647076,3.067126504,0.706586246,4.340767346,1.42e-5,4.65919e-4
ENSDARG00000023058,foxo3a,FOXO6,715.2211808,-1.041548424,0.263385029,-3.954470859,7.67e-5,0.001903813
ENSDARG00000023082,krt1-19d,,432.9681566,3.537033392,0.757522341,4.669213303,3.02e-6,1.31482e-4
ENSDARG00000023188,lcp1,LCP1,2734.905097,1.571561212,0.521211523,3.015208113,0.00256803,0.030935809
ENSDARG00000023316,sim1a,SIM1,43.94677438,1.859110085,0.557939315,3.332100883,8.6193e-4,0.012959236
ENSDARG00000023445,atp2b3b,ATP1A4,7.872493793,-2.789420218,0.781308995,-3.570188281,3.56725e-4,0.00651571
ENSDARG00000023694,spon1b,SPON1,95.000317,3.725918762,0.584745216,6.371867031,1.87e-10,4.92e-8
ENSDARG00000023963,tpm4a,TPM4,1227.540012,-2.181289901,0.676819292,-3.222854204,0.001269201,0.017644291
ENSDARG00000024030,angptl2a,ANGPTL2,18.54511888,2.771001751,0.823981391,3.36294215,7.71165e-4,0.011861308
ENSDARG00000024522,prf1.6,,89.0274598,2.62305493,0.793598045,3.305268892,9.48853e-4,0.013990844
ENSDARG00000024775,si:ch211-129c21.1,SEMA4A,101.1847882,3.925356552,0.690835414,5.682043035,1.33e-8,1.56e-6
ENSDARG00000024789,mxc,,865.6278164,3.450607236,0.546124892,6.318348215,2.64e-10,6.48e-8
ENSDARG00000024815,ogfrl2,OGFR,1638.273298,2.464648997,0.609428349,4.044198145,5.25e-5,0.001368199
ENSDARG00000025254,s100a10b,S100A12,4085.866409,2.350553166,0.58819145,3.996238244,6.44e-5,0.001631419
ENSDARG00000025403,ftr83,,100.0045003,3.649444941,0.675296996,5.404207275,6.51e-8,5.57e-6
ENSDARG00000025428,socs3a,SOCS3,2919.853362,1.821872242,0.57371055,3.175594805,0.001495297,0.020171418
ENSDARG00000025595,agmo,AGMO,92.53091866,-2.604741907,0.782709631,-3.327852125,8.75183e-4,0.013094085
ENSDARG00000025601,trim35-14,,291.084881,3.198417365,0.810632166,3.945584074,7.96e-5,0.00195766
ENSDARG00000025608,casp6l1,CASP6,67.11994164,4.414195374,0.758464769,5.819908263,5.89e-9,8.4e-7
ENSDARG00000025670,fstl3,FSTL3,94.44919249,3.391765632,0.803761032,4.219868213,2.44e-5,7.24363e-4
ENSDARG00000025757,tspan35,,48.22189133,4.116938449,0.696116139,5.914154575,3.34e-9,5.25e-7
ENSDARG00000025903,lgals9l1,LGALS13,220.5261943,2.236709376,0.545143073,4.102976787,4.08e-5,0.001114098
ENSDARG00000025903,lgals9l1,LGALS14,220.5261943,2.236709376,0.545143073,4.102976787,4.08e-5,0.001114098
ENSDARG00000025903,lgals9l1,LGALS16,220.5261943,2.236709376,0.545143073,4.102976787,4.08e-5,0.001114098
ENSDARG00000025974,magi3b,MAGI3,9.737999013,2.099089372,0.728063001,2.883115018,0.003937636,0.043004456
ENSDARG00000026049,mxf,,107.9574198,3.787637387,0.708197922,5.348275203,8.88e-8,6.93e-6
ENSDARG00000026052,ccdc3a,CCDC3,9.257693125,2.343495496,0.823116083,2.84710206,0.004411922,0.047102326
